job_id,job_date,vehicle_brand,vehicle_model,region,job_type,battery_type,is_mobile,parts_cost,labor_hours,hourly_rate,travel_cost,discount_pct,total_price,margin,customer_id,is_repeat_customer
2366,03-02-2022,TOYOTA,,North,Install,NiMH_Premium,0,1076.49,3.12,102,0.0,0.0,1811.02,416.55,2987,1
2367,01-19-2022,FORD,Fusion Hybrid,North,Install,NiMH_Standard,0,1022.6,2.21,120,0.0,0.0,1696.81,409.42,1749,0
2368,10-06-2022,honda,Accord Hybrid,North,Diagnostic,LiIon_Standard,1,78.22,1.53,129,37.61,0.15,305.85,-7.02,2694,1
2369,11/07/2022,honda,Insight,South,Warranty_Replacement,NiMH_Standard,1,688.15,2.62,116,54.31,0.0,1197.83,151.5,1859,0
2370,2023-06-22, honda,Insight,East,Warranty_Replacement,LiIon_Premium,0,1592.63,1.63,92,0.0,0.0,2185.0,442.42,2734,0
2371,01/07/2022,Toyta,Prius,South,Install,NiMH_Standard,1,785.22,3.58,119,31.46,0.0,1432.39,189.6,1344,0
2372,2022-09-25,Lexus  ,ES 300h,North,Diagnostic,LiIon_Standard,0,70.5,1.15,86,0.0,0.0,205.27,36.28,2080,0
2373,18/04/2022,toyota,Prius,East,Install,LiIon_Standard,0,1350.34,3.92,96,0.0,0.05,2099.81,373.37,1746,1
2374,08-29-2024, chev,Volt,East,Diagnostic,NiMH_Standard,0,135.47,2.22,91,0.0,0.0,456.98,119.76,2984,0
2375,2024-03-16,KIA,Niro Hybrid,South,Install,NiMH_Standard,1,728.26,2.13,134,46.37,0.05,1251.01,191.61,1673,1
2376,27/08/2022,NISSAN,Rogue Hybrid,East,Install,NiMH_Premium,0,1141.83,3.62,103,0.0,0.0,1952.64,438.41,2543,1
2377,12/05/2022,LEXUS ,RX 450h,North,Install,LiIon_Standard,0,1192.48,4.04,112,0.0,0.0,1984.45,339.04,1987,1
2378,07-20-2024,Honda ,CR-V Hybrid,East,Warranty_Replacement,LiIon_Premium,1,1547.84,1.32,124,70.73,0.15,1959.44,177.13,1801,0
2379,02/01/2024,nissan,Rogue Hybrid,South,Install,NiMH_Standard,0,911.45,2.54,133,0.0,0.05,1534.77,285.5,2394,0
2380,28/08/2024, kia,Optima Hybrid,South,Install,NiMH_Premium,0,1200.18,2.53,134,0.0,0.0,1860.13,320.81,2289,0
2381,15/07/2022,honda,CR-V Hybrid,North,Install,NiMH_Standard,0,682.34,2.89,93,0.0,0.0,1231.76,280.3,1957,0
2382,2023-01-28,CHEVROLET ,Volt,East,Install,NiMH_Standard,1,902.18,2.71,104,29.61,0.05,1524.61,310.47,1110,0
2383,2022-05-10,nissan,Altima Hybrid,East,Warranty_Replacement,LiIon_Standard,1,1155.35,1.86,105,34.75,0.1,1564.38,178.85,1147,0
2384,04-09-2023, chev,Malibu Hybrid,South,Install,NiMH_Standard,1,901.42,3.67,124,28.23,0.1,1498.66,113.88,2197,1
2385,06-27-2022,Hnda,Accord Hybrid,West,Install,NiMH_Standard,0,1052.34,1.48,101,0.0,0.1,1365.23,163.07,1110,0
2386,2022-01-05,Nissan ,Altima Hybrid,West,Diagnostic,LiIon_Premium,0,93.89,0.71,96,0.0,0.0,222.78,60.43,2211,0
2387,11/07/2023,Nissan ,Rogue Hybrid,North,Install,LiIon_Standard,1,1321.3,3.54,122,47.42,0.2,1746.98,-53.12,2775,1
2388,12-08-2024,NISSAN,Rogue Hybrid,,Install,LiIon_Standard,0,1236.55,3.44,109,0.0,0.0,1934.08,322.33,2578,1
2389,12-08-2023,nissan,Altima Hybrid,South,Install,NiMH_Standard,0,908.02,2.15,122,0.0,0.0,1505.12,334.41,2389,1
2390,2024-04-08,lexus,RX 450h,West,Install,LiIon_Premium,0,1767.59,3.45,103,0.0,0.05,2583.29,460.58,1547,0
2391,2024-06-08,CHEVROLET ,Volt,North,Install,,0,1255.7,4.06,109,0.0,0.0,2294.98,596.58,2314,1
2392,2024-11-30,honda,CR-V Hybrid,North,Install,NiMH_Premium,0,1188.09,2.96,85,0.0,0.0,1852.96,413.2,1366,0
2393,21/05/2022,hyundai,Ioniq Hybrid,South,Install,NiMH_Standard,1,926.09,2.19,85,58.5,0.0,1367.08,196.04,2826,1
2394,10-02-2022, honda,Accord Hybrid,North,Diagnostic,LiIon_Premium,0,40.5,1.64,85,0.0,0.1,324.76,145.07,1180,0
2395,2023-11-06,CHEVROLET ,Malibu Hybrid,East,Diagnostic,,1,57.97,2.06,93,40.54,0.1,363.29,73.06,2083,1
2396,06-18-2024,KIA,Niro Hybrid,South,Diagnostic,LiIon_Standard,0,101.23,0.76,102,0.0,0.05,50.0,-128.43,1972,0
2397,04-27-2024,nissan,Rogue Hybrid,North,Install,LiIon_Standard,1,1401.04,3.03,87,55.89,0.0,2068.41,347.74,1147,1
2398,03-07-2024, ford,Escape Hybrid,South,Install,LiIon_Standard,0,1311.23,3.87,93,0.0,0.0,2049.85,378.51,1373,1
2399,09/12/2022, ford,Escape Hybrid,West,Warranty_Replacement,,1,1477.48,2.08,127,33.85,0.1,2057.88,282.29,2428,1
2400,02-04-2023,kia,Optima Hybrid,East,Diagnostic,LiIon_Premium,0,95.24,0.5,127,0.0,0.05,50.0,-108.74,2191,0
2401,29/03/2022,Toyota ,Camry Hybrid,South,Install,NiMH_Standard,1,872.02,3.35,99,42.07,0.05,1470.83,224.61,1324,1
2402,2022-12-10,HYUNDAI,Sonata Hybrid,North,Install,NiMH_Standard,0,753.63,2.22,132,0.0,0.0,1370.32,324.05,1281,0
2403,06-20-2022,Kia Motors,Optima Hybrid,North,Install,LiIon_Standard,0,1472.65,1.98,90,0.0,0.0,1837.22,186.06,2332,1
2404,24/10/2024,HYUNDAI,Sonata Hybrid,West,Install,NiMH_Premium,1,1292.44,1.62,86,43.13,0.0,1903.12,428.42,2321,0
2405,2022-04-11,chevy,Malibu Hybrid,East,Install,NiMH_Premium,1,1415.8,3.95,102,45.69,0.1,2160.13,295.5,1801,0
2406,02/02/2023,Lexus  ,,East,Install,LiIon_Standard,1,1560.02,2.33,98,44.46,0.1,2001.21,168.17,1040,1
2407,29/08/2024, ford,Fusion Hybrid,West,Warranty_Replacement,NiMH_Premium,1,1045.57,2.23,88,33.29,0.2,1201.58,-73.81,1056,0
2408,11-12-2024,Kia Motors,Optima Hybrid,North,Install,LiIon_Standard,1,1145.88,3.46,127,61.61,0.0,1990.15,342.84,1301,1
2409,02-17-2023,chevy,Volt,East,Install,NiMH_Standard,0,556.42,3.13,133,0.0,0.05,951.92,-20.71,1111,0
2410,2023-05-25,Toyta,Camry Hybrid,North,Install,LiIon_Premium,0,1810.2,3.24,98,0.0,0.1,2369.9,242.45,2113,1
2411,28/07/2023,Hundai,Sonata Hybrid,North,Diagnostic,NiMH_Standard,0,99.69,1.39,100,0.0,0.0,280.19,41.44,1785,0
2412,06-19-2024,Toyota ,Camry Hybrid,South,Diagnostic,LiIon_Standard,1,82.93,1.27,120,41.77,0.05,196.79,-80.2,1434,1
2413,21/04/2024,Nissan ,Altima Hybrid,South,Install,LiIon_Premium,0,1552.86,2.39,131,0.0,0.1,2169.46,303.26,2189,0
2414,07-28-2023,Hyundai ,,West,Install,NiMH_Standard,0,889.32,2.32,99,0.0,0.0,1407.02,287.97,2408,0
2415,02-11-2023,ford ,Escape Hybrid,South,Diagnostic,NiMH_Standard,0,85.54,1.15,119,0.0,0.0,265.11,43.01,1341,0
2416,12/02/2023, chev,Malibu Hybrid,West,Diagnostic,NiMH_Standard,0,103.48,1.14,86,0.0,0.0,189.22,-12.03,2250,1
2417,12-12-2023,Hyundai ,,,Install,NiMH_Premium,0,1232.76,3.34,113,0.0,0.05,1969.02,358.45,1213,0
2418,2024-07-03,FORD,Fusion Hybrid,East,Diagnostic,NiMH_Premium,0,99.91,1.75,134,0.0,0.0,471.22,136.7,2199,0
2419,2022-03-25,ford ,Escape Hybrid,West,Install,NiMH_Standard,0,885.1,3.28,108,0.0,0.0,1515.92,277.1,1752,0
2420,04-21-2024,chevy,Volt,South,Install,LiIon_Premium,1,1841.78,2.35,117,42.01,0.0,2759.5,600.61,1219,1
2421,2023-06-11,ford ,Escape Hybrid,South,Install,NiMH_Standard,0,975.81,1.26,119,0.0,0.1,1321.39,196.23,2608,0
2422,06-08-2022,lexus,ES 300h,North,Install,NiMH_Premium,0,1057.57,2.38,116,0.0,0.15,1446.01,111.8,1365,0
2423,04-16-2022,TOYOTA,Camry Hybrid,North,Install,NiMH_Premium,0,1366.71,1.92,119,0.0,0.15,1809.48,213.77,2568,0
2424,01-05-2023,LEXUS ,ES 300h,West,Install,NiMH_Standard,0,1047.07,2.42,129,0.0,0.1,1476.22,117.53,1730,0
2425,2022-09-29,FORD,Fusion Hybrid,South,Diagnostic,NiMH_Standard,0,93.96,1.32,85,0.0,0.0,193.16,-13.1,2368,0
2426,2022-04-25,Hundai,Ioniq Hybrid,South,Install,LiIon_Premium,0,1733.69,3.07,129,0.0,0.0,2599.59,470.19,2414,0
2427,18/11/2022,Hnda,CR-V Hybrid,North,Warranty_Replacement,LiIon_Standard,0,1499.03,3.3,130,0.0,0.05,2344.75,416.63,1850,0
2428,2024-07-01,CHEVROLET ,Volt,South,Install,NiMH_Standard,1,704.0,3.39,130,50.72,0.05,1398.31,203.35,2333,1
2429,02-25-2024,LEXUS ,RX 450h,East,Install,LiIon_Standard,0,1448.95,4.53,103,0.0,0.1,2104.58,189.31,1883,0
2430,08-17-2022,FORD,Fusion Hybrid,North,Warranty_Replacement,NiMH_Premium,0,1142.86,2.5,114,0.0,0.0,1917.96,490.03,2212,1
2431,01-09-2024,Honda ,Accord Hybrid,East,Diagnostic,NiMH_Standard,0,112.86,1.74,102,0.0,0.15,394.78,104.16,1451,0
2432,2023-05-10,Hyundai ,Sonata Hybrid,East,Install,LiIon_Standard,0,1314.45,2.71,127,0.0,0.0,2047.43,388.45,1850,0
2433,2024-03-29,Hnda,Insight,East,Diagnostic,NiMH_Premium,0,42.71,0.66,105,0.0,0.05,50.0,-62.3,1274,1
2434,09-28-2022,ford ,Escape Hybrid,North,Install,NiMH_Standard,0,840.42,2.64,100,0.0,0.15,1300.25,195.75,1831,1
2435,03-09-2022,CHEVROLET ,Malibu Hybrid,East,Install,LiIon_Premium,0,1822.61,2.99,119,0.0,0.05,2622.72,444.24,1031,1
2436,12-09-2022,hyundai,Sonata Hybrid,North,Install,NiMH_Standard,0,874.78,2.5,87,0.0,0.1,1258.85,166.8,1819,1
2437,24/12/2024,kia,Optima Hybrid,South,Install,NiMH_Standard,1,825.42,2.2,103,19.04,0.1,1212.4,141.43,2720,0
2438,2023-09-01,Kia Motors,Optima Hybrid,East,Install,NiMH_Standard,0,824.62,3.33,95,0.0,0.1,1226.34,85.04,1722,1
2439,03-01-2022,LEXUS ,RX 450h,East,Install,LiIon_Standard,0,1377.07,2.2,103,0.0,0.1,1773.87,170.65,1992,0
2440,2024-12-04,Toyota ,Camry Hybrid,North,Warranty_Replacement,LiIon_Standard,0,1510.08,0.93,107,0.0,0.0,2065.74,456.52,2712,1
2441,23/06/2024, ford,Escape Hybrid,West,Diagnostic,LiIon_Premium,0,15.77,0.64,88,0.0,0.0,50.0,-22.0,1006,1
2442,19/08/2023,Toyota ,Camry Hybrid,North,Diagnostic,NiMH_Standard,1,164.02,1.08,128,24.94,0.1,355.47,27.9,2341,0
2443,21/03/2024,TOYOTA,RAV4 Hybrid,East,Diagnostic,LiIon_Standard,0,86.11,0.7,105,0.0,0.05,168.31,8.22,2058,0
2444,22/07/2022,HONDA,Insight,West,Install,NiMH_Premium,0,1269.63,2.82,102,0.0,0.05,1768.63,211.62,1686,1
2445,2023-10-10,hyundai,Ioniq Hybrid,South,Install,NiMH_Standard,1,847.65,3.48,92,27.47,0.0,1623.83,428.52,1516,0
2446,26/09/2024,nissan,Rogue Hybrid,West,Diagnostic,NiMH_Standard,0,79.89,1.49,134,0.0,0.0,354.62,75.44,2185,0
2447,2023-04-26,Lexus  ,,East,Install,LiIon_Standard,0,1323.1,2.47,127,0.0,0.05,1969.02,332.06,1854,1
2448,2022-02-12,Kia Motors,Optima Hybrid,East,Install,NiMH_Standard,1,774.11,1.96,109,46.88,0.2,1069.81,35.52,1790,0
2449,09/04/2024,lexus,RX 450h,East,Install,LiIon_Standard,1,1203.32,2.54,101,43.09,0.0,1735.19,232.29,2344,0
2450,2024-03-10,Honda ,CR-V Hybrid,East,Install,NiMH_Premium,0,1342.15,3.52,108,0.0,0.0,2114.04,391.24,1799,1
2451,03-21-2024,LEXUS ,RX 450h,North,Install,NiMH_Standard,1,713.72,3.71,133,37.15,0.0,1433.42,188.94,2619,1
2452,12/12/2023,Nissan ,Altima Hybrid,East,Install,LiIon_Premium,0,1752.92,3.28,96,0.0,0.05,2465.26,397.23,1569,0
2453,31/05/2022,Toyota ,RAV4 Hybrid,North,Install,LiIon_Standard,1,1255.54,3.96,119,29.05,0.0,2221.02,465.06,2400,1
2454,06/05/2022,Chevrolet,Malibu Hybrid,West,Install,NiMH_Premium,0,1084.72,4.38,130,0.0,0.1,1871.55,217.0,2126,0
2455,05-17-2024,LEXUS ,RX 450h,North,Warranty_Replacement,LiIon_Standard,1,1536.63,1.66,122,51.49,0.0,2332.86,542.0,2792,0
2456,2024-07-25,chevy,Malibu Hybrid,North,Install,NiMH_Premium,0,1085.46,4.19,128,0.0,0.0,1907.32,285.63,1800,0
2457,2022-03-28,Lexus  ,RX 450h,West,Diagnostic,LiIon_Standard,0,46.1,1.07,132,0.0,0.0,142.09,-45.21,1469,0
2458,09-29-2023,Nisan,Altima Hybrid,North,Diagnostic,NiMH_Standard,0,74.39,1.71,87,0.0,0.0,278.62,55.46,1797,1
2459,2023-07-03, chev,Volt,South,Install,NiMH_Premium,1,1107.77,3.57,96,31.85,0.1,1686.3,204.26,2322,0
2460,01-19-2023,Toyta,RAV4 Hybrid,East,Diagnostic,NiMH_Standard,1,80.19,0.5,92,41.91,0.15,67.73,-100.38,1859,0
2461,08/12/2023,For d,Fusion Hybrid,North,Install,NiMH_Premium,1,1218.65,2.23,113,62.25,0.1,1810.27,277.72,2779,1
2462,09-28-2024,honda,CR-V Hybrid,North,Install,NiMH_Premium,1,1228.16,2.02,105,32.14,0.15,1669.69,196.98,1311,1
2463,18/06/2024, chev,Volt,South,Install,NiMH_Standard,0,885.13,1.57,87,0.0,0.0,1311.68,289.57,1616,1
2464,2022-06-17,Hundai,Ioniq Hybrid,North,Warranty_Replacement,LiIon_Premium,1,1615.74,2.62,112,28.81,0.15,1955.97,18.48,2966,1
2465,23/05/2023,Chevrolet,Volt,North,Warranty_Replacement,NiMH_Standard,0,977.21,3.45,90,0.0,0.05,1541.09,253.55,2598,1
2466,2024-10-21, honda,Accord Hybrid,North,Install,NiMH_Standard,1,886.6,2.79,105,51.7,0.1,1410.11,178.46,1153,1
2467,17/09/2022,FORD,Fusion Hybrid,South,Install,NiMH_Premium,1,1140.53,3.68,103,10.0,0.05,1796.11,266.2,2880,1
2468,24/07/2024,kia,Niro Hybrid,South,Install,LiIon_Standard,0,1477.6,4.19,129,0.0,0.0,2630.05,612.23,1851,1
2469,2023-06-22,Toyota ,Prius,North,Diagnostic,NiMH_Standard,0,76.36,1.3,119,0.0,0.0,245.44,13.88,2287,1
2470,2023-07-25,Honda ,Insight,East,Install,NiMH_Premium,1,1331.04,2.98,116,48.39,0.0,2324.71,599.63,1033,0
2471,10-01-2022,Nisan,Rogue Hybrid,East,Install,,1,1447.22,2.8,126,37.16,0.0,2359.67,522.05,1328,0
2472,2024-10-03,Toyota ,Camry Hybrid,North,Diagnostic,NiMH_Standard,1,118.63,1.47,94,28.43,0.05,318.94,33.81,2397,0
2473,08-02-2023,Chevrolet,Volt,South,Install,LiIon_Premium,0,1782.94,3.7,97,0.0,0.2,2200.72,58.91,1521,0
2474,22/09/2023,HONDA,Insight,West,Install,NiMH_Standard,0,899.92,3.37,122,0.0,0.0,1761.22,450.22,1235,0
2475,05-22-2023,TOYOTA,RAV4 Hybrid,East,Install,LiIon_Standard,1,1292.31,3.34,122,53.18,0.05,2150.27,397.06,2359,0
2476,08/04/2022,chevy,Volt,South,Install,NiMH_Standard,1,870.71,2.96,86,50.7,0.05,1390.6,214.72,1434,0
2477,05-04-2024,hyundai,Sonata Hybrid,South,Install,LiIon_Standard,0,1039.97,1.73,96,0.0,0.0,1454.25,248.61,2732,1
2478,2022-12-26,honda,Accord Hybrid,North,Install,LiIon_Standard,0,1386.26,3.72,96,0.0,0.0,2089.23,346.03,1357,0
2479,20/09/2022,TOYOTA,RAV4 Hybrid,West,Install,NiMH_Standard,1,929.34,1.97,85,36.09,0.0,1221.08,88.01,1047,1
2480,2024-05-06,Hnda,CR-V Hybrid,West,Warranty_Replacement,NiMH_Standard,1,999.06,2.43,118,62.86,0.05,1615.28,266.19,1781,1
2481,08-07-2022,KIA,Optima Hybrid,West,Install,NiMH_Standard,0,885.96,3.6,87,0.0,0.0,1468.44,268.88,1652,1
2482,18/01/2024,LEXUS ,ES 300h,North,Warranty_Replacement,NiMH_Standard,1,979.78,1.2,127,60.75,0.0,1464.7,271.56,2276,0
2483,06-04-2023, honda,Accord Hybrid,South,Install,LiIon_Premium,1,1534.7,2.51,114,42.29,0.0,2411.76,548.2,1467,1
2484,05-25-2024,ford,Fusion Hybrid,North,Diagnostic,NiMH_Premium,0,44.92,2.26,123,0.0,0.1,311.69,-11.3,2961,0
2485,2022-02-25, ford,Fusion Hybrid,South,Install,LiIon_Standard,0,1002.85,2.94,109,0.0,0.1,1624.74,301.81,1844,1
2486,2024-04-28,ford,Fusion Hybrid,South,Diagnostic,LiIon_Premium,0,75.97,0.59,133,0.0,0.0,124.02,-30.41,2418,0
2487,09/09/2022,Hnda,,East,Install,LiIon_Standard,1,1207.3,3.64,98,44.67,0.05,1836.6,227.85,2536,0
2488,11/08/2024,toyota,RAV4 Hybrid,North,Install,LiIon_Standard,0,1191.59,2.38,112,0.0,0.15,1463.99,5.63,2768,0
2489,01-23-2023,HYUNDAI,Sonata Hybrid,West,Install,NiMH_Standard,1,940.16,1.46,85,64.43,0.0,1469.06,340.07,2005,1
2490,08/01/2022, ford,Escape Hybrid,North,Install,NiMH_Standard,0,848.94,3.42,126,0.0,0.0,1691.28,411.95,1454,1
2491,06-18-2023,ford,Escape Hybrid,North,Warranty_Replacement,NiMH_Standard,0,728.03,1.36,113,0.0,0.0,1054.35,172.83,2036,1
2492,03-01-2022,For d,Escape Hybrid,West,Warranty_Replacement,NiMH_Standard,1,1205.37,2.22,93,62.39,0.0,1758.22,283.55,1851,1
2493,10-23-2022,NISSAN,Rogue Hybrid,,Diagnostic,NiMH_Premium,1,78.89,0.79,125,54.05,0.1,340.0,107.86,2218,0
2494,02-24-2024,HYUNDAI,Sonata Hybrid,South,Install,NiMH_Standard,0,770.02,3.57,134,0.0,0.1,1299.38,51.55,1472,1
2495,2023-09-06,CHEVROLET ,,East,Diagnostic,NiMH_Premium,0,59.9,1.29,88,0.0,0.05,258.17,84.59,2031,0
2496,02-16-2024,HONDA,Accord Hybrid,North,Diagnostic,NiMH_Premium,0,74.81,0.5,127,0.0,0.0,106.46,-31.85,2915,1
2497,08-19-2024,Lexus  ,ES 300h,North,Install,NiMH_Standard,0,878.97,3.31,121,0.0,0.1,1467.41,188.46,2376,1
2498,05-28-2023,nissan,Rogue Hybrid,,Install,NiMH_Standard,0,1056.26,2.77,102,0.0,0.0,1759.43,420.81,2914,0
2499,2023-08-19,TOYOTA,RAV4 Hybrid,South,Diagnostic,NiMH_Premium,0,77.62,1.91,116,0.0,0.0,366.99,68.0,1214,0
2500,03-05-2022,NISSAN,Altima Hybrid,East,Install,NiMH_Premium,0,1422.62,3.32,124,0.0,0.0,2268.67,434.84,2307,1
102067,10-31-2023, kia,Optima Hybrid,East,Diagnostic,NiMH_Standard,0,160.3,1.35,134,0.0,0.2,304.06,-36.54,2819,0
101068,26/01/2024,kia,Niro Hybrid,South,Install,NiMH_Premium,1,1255.71,3.3,90,56.6,0.0,1908.51,299.23,1109,1
100189,07/05/2022,honda,CR-V Hybrid,North,Diagnostic,NiMH_Premium,0,73.05,1.82,111,0.0,0.0,139.68,-135.66,2781,0
100215,07-08-2022, kia,Optima Hybrid,West,Install,NiMH_Standard,1,1010.91,3.97,112,32.42,0.0,1850.19,362.23,2884,0
101958,2023-03-14,Hyundai ,,East,Install,NiMH_Standard,1,881.37,3.17,127,65.21,0.0,1624.89,276.31,2270,1
101995,05/05/2024,Lexus  ,RX 450h,North,Diagnostic,NiMH_Standard,0,89.76,0.66,120,0.0,0.0,151.67,-16.7,1516,0
102124,10/11/2023,hyundai,Ioniq Hybrid,West,Diagnostic,LiIon_Standard,1,75.54,0.5,120,58.91,0.15,159.74,-34.72,1104,1
100504,23/09/2024,Lexus  ,ES 300h,East,Install,NiMH_Standard,1,762.1,2.97,89,69.68,0.1,1173.17,77.23,1304,1
100883,2023-11-09, chev,Volt,West,Diagnostic,NiMH_Standard,0,101.22,1.09,127,0.0,0.05,298.8,58.78,2732,1
102203,2022-11-11,toyota,Camry Hybrid,South,Install,,0,1617.75,3.28,118,0.0,0.1,2284.22,279.65,2494,0
101279,05/12/2024,Toyta,RAV4 Hybrid,East,Diagnostic,LiIon_Premium,0,6.21,1.35,124,0.0,0.15,132.79,-41.18,1494,1
100017,03/11/2022,hyundai,Sonata Hybrid,North,Install,LiIon_Premium,0,1677.4,2.1,126,0.0,0.05,2237.17,294.91,1619,1
101711,28/12/2022, ford,Fusion Hybrid,East,Install,LiIon_Premium,0,1743.54,1.87,95,0.0,0.0,2478.49,557.27,2479,0
101898,2023-06-23,LEXUS ,RX 450h,East,Install,LiIon_Premium,0,1460.67,4.28,119,0.0,0.05,2519.32,549.06,1085,1
102141,2022-07-31,KIA,Optima Hybrid,North,Install,LiIon_Standard,0,1391.9,3.56,85,0.0,0.0,1941.66,246.97,1587,0
101473,2024-05-14,chevy,Malibu Hybrid,South,Warranty_Replacement,LiIon_Standard,0,1205.05,3.02,93,0.0,0.0,1860.09,374.39,1646,1
102398,03-07-2024, ford,Escape Hybrid,South,Install,LiIon_Standard,0,1311.23,3.87,93,0.0,0.0,2049.85,378.51,1373,1
100364,25/07/2024,NISSAN,Rogue Hybrid,North,Warranty_Replacement,NiMH_Premium,1,1260.51,0.94,130,67.08,0.0,1838.44,388.12,1535,1
102138,12-19-2024,Toyta,,East,Install,LiIon_Standard,0,1105.23,3.57,122,0.0,0.05,1920.96,380.22,1779,0
100585,2023-01-16, chev,Malibu Hybrid,East,Diagnostic,NiMH_Standard,0,77.28,1.07,113,0.0,0.0,51.18,-146.69,1878,0
100047,11/03/2022,Chevrolet,Volt,,Install,NiMH_Premium,0,1313.33,2.74,131,0.0,0.05,1857.8,185.57,1660,0
101040,04/07/2022,LEXUS ,ES 300h,South,Install,NiMH_Standard,0,880.95,3.95,131,0.0,0.15,1554.12,155.86,2331,0
101882,24/02/2023,FORD,Fusion Hybrid,South,Diagnostic,NiMH_Premium,0,68.79,0.98,104,0.0,0.1,90.38,-80.41,2914,0
100787,04-28-2023,Toyota ,Prius,,Diagnostic,NiMH_Premium,0,153.09,1.94,86,0.0,0.1,388.74,68.51,1290,0
101969,07-16-2024,Lexus  ,ES 300h,West,Install,NiMH_Premium,1,1223.32,1.2,100,52.8,0.0,1747.42,351.36,1938,0
100119,02/06/2023,Hnda,CR-V Hybrid,West,Install,LiIon_Standard,0,1407.69,2.04,106,0.0,0.05,1893.27,269.22,1257,0
102420,04-21-2024,chevy,Volt,South,Install,LiIon_Premium,1,1841.78,2.35,117,42.01,0.0,2759.5,600.61,1219,1
102159,17/09/2022,LEXUS ,RX 450h,East,Install,LiIon_Premium,1,1761.09,3.63,120,47.47,0.0,2856.05,611.96,2359,0
101887,2023-07-24,kia,Niro Hybrid,South,Install,LiIon_Premium,1,1862.86,4.21,98,73.88,0.0,3017.99,668.33,1988,1
101978,2022-06-27,ford ,Fusion Hybrid,North,Install,LiIon_Standard,0,1475.53,3.47,128,0.0,0.0,2332.66,413.27,2128,0
100531,24/04/2022,Hundai,,East,Install,NiMH_Premium,1,892.69,3.67,99,54.71,0.1,1438.9,127.83,1777,1
100935,2022-10-07,chevy,Malibu Hybrid,North,Install,LiIon_Standard,0,1201.11,3.23,89,0.0,0.1,1822.47,334.02,1836,1
101585,2023-03-10,KIA,Optima Hybrid,South,Install,NiMH_Standard,0,874.08,3.41,107,0.0,0.0,1602.99,364.47,2751,0
102214,03/01/2024,TOYOTA,Camry Hybrid,West,Install,LiIon_Standard,1,1409.25,3.63,124,53.63,0.0,2454.21,541.82,1185,1
100596,08-08-2024,lexus,ES 300h,North,Install,LiIon_Premium,0,1765.05,4.21,95,0.0,0.0,2718.78,553.34,2455,1
101664,04/03/2024,HYUNDAI,Ioniq Hybrid,South,Diagnostic,NiMH_Premium,0,102.74,1.41,99,0.0,0.05,219.53,-22.83,1884,0
101749,04-20-2024,LEXUS ,ES 300h,North,Install,LiIon_Standard,1,1494.77,4.04,88,65.47,0.2,1820.91,-94.74,1743,1
100785,2023-12-10,CHEVROLET ,Malibu Hybrid,North,Install,NiMH_Standard,0,1067.25,2.69,91,0.0,0.05,1539.25,227.25,2134,1
101131,12-22-2022, chev,Malibu Hybrid,North,Install,NiMH_Premium,0,1306.19,3.75,107,0.0,0.0,2147.04,439.41,1082,1
101821,01-02-2022, ford,,West,Diagnostic,LiIon_Standard,0,74.83,0.65,118,0.0,0.0,254.63,102.54,1851,0
100310,10/04/2022,toyota,Prius,North,Install,NiMH_Standard,1,897.97,2.05,125,59.69,0.0,1412.69,198.24,2548,1
101777,06/12/2022,ford ,Fusion Hybrid,South,Install,,1,1992.14,3.64,102,61.4,0.1,2751.2,326.11,1862,0
100858,06-20-2024, toyota,RAV4 Hybrid,South,Install,NiMH_Standard,1,836.54,3.52,86,49.55,0.0,1720.14,531.13,2526,0
100270,10-16-2022,hyundai,Sonata Hybrid,West,Install,LiIon_Standard,1,1427.66,3.68,134,49.8,0.0,2325.8,355.3,2573,1
101432,01-04-2022, honda,Accord Hybrid,East,Install,NiMH_Standard,1,670.9,3.3,110,32.47,0.15,1083.22,17.01,2299,0
101452,09-18-2023,Toyota ,Prius,West,Install,NiMH_Premium,0,1506.16,2.71,101,0.0,0.2,1688.12,-91.69,2040,0
100876,03-02-2022,hyundai,Sonata Hybrid,South,Install,NiMH_Premium,1,1171.84,3.59,113,27.41,0.05,1912.97,307.82,2944,1
100731,2023-02-03,Kia Motors,Optima Hybrid,South,Install,NiMH_Standard,0,774.34,3.31,117,0.0,0.0,1596.83,435.24,1383,1
101953,30/12/2022, toyota,Camry Hybrid,East,Install,LiIon_Standard,1,1422.28,4.1,97,45.94,0.05,2177.2,311.42,2566,0
102388,12-08-2024,NISSAN,Rogue Hybrid,,Install,LiIon_Standard,0,1236.55,3.44,109,0.0,0.0,1934.08,322.33,2578,1
100003,08-23-2022, kia,Optima Hybrid,West,Diagnostic,NiMH_Standard,0,92.42,1.71,134,0.0,0.05,460.82,139.13,2494,0
101184,14/05/2023,Chevrolet,Volt,South,Diagnostic,LiIon_Premium,1,53.46,1.32,107,39.04,0.1,216.24,-17.89,1683,1
101044,05/12/2022,ford ,Escape Hybrid,North,Warranty_Replacement,,1,1610.75,1.86,98,49.18,0.05,2125.46,283.49,1285,1
101668,27/11/2023,Kia Motors,Niro Hybrid,South,Install,NiMH_Standard,0,898.27,2.7,86,0.0,0.2,1090.09,-40.16,2129,1
102334,01/08/2022,LEXUS ,RX 450h,East,Diagnostic,LiIon_Standard,1,69.68,0.53,119,44.51,0.0,211.13,33.68,2905,0
101737,09-12-2022,hyundai,Sonata Hybrid,South,Install,NiMH_Premium,0,1187.79,3.12,129,0.0,0.0,2086.46,496.75,2036,0
